"","filename","id","pmid","year","mr","trait","category","subcategory","population","sex","ncase","ncontrol","sample_size","group_name","access","build","author","chr_col","pos_col","oa_col","ea_col","eaf_col","beta_col","se_col","pval_col","delimiter","header","nsnpfiles","nsnp"
"3205","104410_AFR.gz","ukb-e-104410_AFR",NA,2020,1,"Stewed fruit intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104410_AFR.nsnp",15533528
"3206","104440_AFR.gz","ukb-e-104440_AFR",NA,2020,1,"Mixed fruit intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104440_AFR.nsnp",15533528
"3207","104450_AFR.gz","ukb-e-104450_AFR",NA,2020,1,"Apple intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104450_AFR.nsnp",15533528
"3208","104460_AFR.gz","ukb-e-104460_AFR",NA,2020,1,"Banana intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104460_AFR.nsnp",15533528
"3209","104470_AFR.gz","ukb-e-104470_AFR",NA,2020,1,"Berry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104470_AFR.nsnp",15533528
"3210","104480_AFR.gz","ukb-e-104480_AFR",NA,2020,1,"Cherry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104480_AFR.nsnp",15533528
"3211","104500_AFR.gz","ukb-e-104500_AFR",NA,2020,1,"Grape intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104500_AFR.nsnp",15533528
"3212","104520_AFR.gz","ukb-e-104520_AFR",NA,2020,1,"Melon intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104520_AFR.nsnp",15533528
"3213","104530_AFR.gz","ukb-e-104530_AFR",NA,2020,1,"Orange intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104530_AFR.nsnp",15533528
"3214","104540_AFR.gz","ukb-e-104540_AFR",NA,2020,1,"Satsuma intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104540_AFR.nsnp",15533528
"3215","104550_AFR.gz","ukb-e-104550_AFR",NA,2020,1,"Peach/nectarine intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104550_AFR.nsnp",15533528
"3216","104560_AFR.gz","ukb-e-104560_AFR",NA,2020,1,"Pear intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104560_AFR.nsnp",15533528
"3217","104580_AFR.gz","ukb-e-104580_AFR",NA,2020,1,"Plum intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104580_AFR.nsnp",15533528
"3218","104590_AFR.gz","ukb-e-104590_AFR",NA,2020,1,"Other fruit intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104590_AFR.nsnp",15533528
"3219","104900_AFR.gz","ukb-e-104900_AFR",NA,2020,1,"Time spent doing vigorous physical activity","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104900_AFR.nsnp",15533528
"3220","104910_AFR.gz","ukb-e-104910_AFR",NA,2020,1,"Time spent doing moderate physical activity","Continuous","NA","African American or Afro-Caribbean","Males and Females",1207,0,1207,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104910_AFR.nsnp",15533528
"3221","104920_AFR.gz","ukb-e-104920_AFR",NA,2020,1,"Time spent doing light physical activity","Continuous","NA","African American or Afro-Caribbean","Males and Females",1109,0,1109,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"104920_AFR.nsnp",15531075
"3222","1050_AFR.gz","ukb-e-1050_AFR",NA,2020,1,"Time spend outdoors in summer","Continuous","NA","African American or Afro-Caribbean","Males and Females",5334,0,5334,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1050_AFR.nsnp",15533717
"3223","1060_AFR.gz","ukb-e-1060_AFR",NA,2020,1,"Time spent outdoors in winter","Continuous","NA","African American or Afro-Caribbean","Males and Females",4697,0,4697,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1060_AFR.nsnp",15534120
"3224","1070_AFR.gz","ukb-e-1070_AFR",NA,2020,1,"Time spent watching television (TV)","Continuous","NA","African American or Afro-Caribbean","Males and Females",6014,0,6014,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1070_AFR.nsnp",15533259
"3225","1080_AFR.gz","ukb-e-1080_AFR",NA,2020,1,"Time spent using computer","Continuous","NA","African American or Afro-Caribbean","Males and Females",5540,0,5540,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1080_AFR.nsnp",15533006
"3226","1090_AFR.gz","ukb-e-1090_AFR",NA,2020,1,"Time spent driving","Continuous","NA","African American or Afro-Caribbean","Males and Females",5384,0,5384,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1090_AFR.nsnp",15528271
"3227","1100_p1_AFR.gz","ukb-e-1100_p1_AFR",NA,2020,1,"Drive faster than motorway speed limit","Continuous","NA","African American or Afro-Caribbean","Males and Females",5079,0,5079,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1100_p1_AFR.nsnp",15531504
"3228","1110_AFR.gz","ukb-e-1110_AFR",NA,2020,1,"Length of mobile phone use","Continuous","NA","African American or Afro-Caribbean","Males and Females",6320,0,6320,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1110_AFR.nsnp",15532406
"3229","1120_AFR.gz","ukb-e-1120_AFR",NA,2020,1,"Weekly usage of mobile phone in last 3 months","Continuous","NA","African American or Afro-Caribbean","Males and Females",5901,0,5901,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1120_AFR.nsnp",15529915
"3230","1130_AFR.gz","ukb-e-1130_AFR",NA,2020,1,"Hands-free device/speakerphone use with mobile phone in last 3 month","Continuous","NA","African American or Afro-Caribbean","Males and Females",5909,0,5909,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1130_AFR.nsnp",15531751
"3231","1140_AFR.gz","ukb-e-1140_AFR",NA,2020,1,"Difference in mobile phone use compared to two years previously","Continuous","NA","African American or Afro-Caribbean","Males and Females",5906,0,5906,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1140_AFR.nsnp",15529225
"3232","1160_AFR.gz","ukb-e-1160_AFR",NA,2020,1,"Sleep duration","Continuous","NA","African American or Afro-Caribbean","Males and Females",6382,0,6382,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1160_AFR.nsnp",15532250
"3233","1170_AFR.gz","ukb-e-1170_AFR",NA,2020,1,"Getting up in morning","Continuous","NA","African American or Afro-Caribbean","Males and Females",6528,0,6528,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1170_AFR.nsnp",15532754
"3234","1180_AFR.gz","ukb-e-1180_AFR",NA,2020,1,"Morning/evening person (chronotype)","Continuous","NA","African American or Afro-Caribbean","Males and Females",5561,0,5561,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1180_AFR.nsnp",15538199
"3235","1190_AFR.gz","ukb-e-1190_AFR",NA,2020,1,"Nap during day","Continuous","NA","African American or Afro-Caribbean","Males and Females",6512,0,6512,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1190_AFR.nsnp",15533546
"3236","1200_AFR.gz","ukb-e-1200_AFR",NA,2020,1,"Sleeplessness / insomnia","Continuous","NA","African American or Afro-Caribbean","Males and Females",6557,0,6557,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1200_AFR.nsnp",15532657
"3237","1220_AFR.gz","ukb-e-1220_AFR",NA,2020,1,"Daytime dozing / sleeping (narcolepsy)","Continuous","NA","African American or Afro-Caribbean","Males and Females",6399,0,6399,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1220_AFR.nsnp",15533014
"3238","1239_AFR.gz","ukb-e-1239_AFR",NA,2020,1,"Current tobacco smoking","Continuous","NA","African American or Afro-Caribbean","Males and Females",6572,0,6572,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1239_AFR.nsnp",15532695
"3239","1249_AFR.gz","ukb-e-1249_AFR",NA,2020,1,"Past tobacco smoking","Continuous","NA","African American or Afro-Caribbean","Males and Females",6008,0,6008,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1249_AFR.nsnp",15527150
"3240","1259_AFR.gz","ukb-e-1259_AFR",NA,2020,1,"Smoking/smokers in household","Continuous","NA","African American or Afro-Caribbean","Males and Females",6014,0,6014,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1259_AFR.nsnp",15526416
"3241","1269_AFR.gz","ukb-e-1269_AFR",NA,2020,1,"Exposure to tobacco smoke at home","Continuous","NA","African American or Afro-Caribbean","Males and Females",5567,0,5567,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1269_AFR.nsnp",15528563
"3242","1279_AFR.gz","ukb-e-1279_AFR",NA,2020,1,"Exposure to tobacco smoke outside home","Continuous","NA","African American or Afro-Caribbean","Males and Females",4838,0,4838,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1279_AFR.nsnp",15529785
"3243","1289_AFR.gz","ukb-e-1289_AFR",NA,2020,1,"Cooked vegetable intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",5966,0,5966,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1289_AFR.nsnp",15535804
"3244","1299_AFR.gz","ukb-e-1299_AFR",NA,2020,1,"Salad / raw vegetable intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",5919,0,5919,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1299_AFR.nsnp",15535326
"3245","1309_AFR.gz","ukb-e-1309_AFR",NA,2020,1,"Fresh fruit intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6157,0,6157,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1309_AFR.nsnp",15532422
"3246","1319_AFR.gz","ukb-e-1319_AFR",NA,2020,1,"Dried fruit intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",5821,0,5821,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1319_AFR.nsnp",15534135
"3247","1329_AFR.gz","ukb-e-1329_AFR",NA,2020,1,"Oily fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6419,0,6419,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1329_AFR.nsnp",15533339
"3248","1339_AFR.gz","ukb-e-1339_AFR",NA,2020,1,"Non-oily fish intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6358,0,6358,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1339_AFR.nsnp",15534097
"3249","134_p1_AFR.gz","ukb-e-134_p1_AFR",NA,2020,1,"Number of self-reported cancers","Continuous","NA","African American or Afro-Caribbean","Males and Females",6624,0,6624,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"134_p1_AFR.nsnp",15531791
"3250","1349_AFR.gz","ukb-e-1349_AFR",NA,2020,1,"Processed meat intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6462,0,6462,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1349_AFR.nsnp",15533004
"3251","135_AFR.gz","ukb-e-135_AFR",NA,2020,1,"Number of self-reported non-cancer illnesses","Continuous","NA","African American or Afro-Caribbean","Males and Females",6624,0,6624,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"135_AFR.nsnp",15531791
"3252","1359_AFR.gz","ukb-e-1359_AFR",NA,2020,1,"Poultry intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6526,0,6526,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1359_AFR.nsnp",15532942
"3253","136_p1_AFR.gz","ukb-e-136_p1_AFR",NA,2020,1,"Number of operations, self-reported","Continuous","NA","African American or Afro-Caribbean","Males and Females",6624,0,6624,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"136_p1_AFR.nsnp",15531791
"3254","1369_AFR.gz","ukb-e-1369_AFR",NA,2020,1,"Beef intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6402,0,6402,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1369_AFR.nsnp",15532632
"3255","137_AFR.gz","ukb-e-137_AFR",NA,2020,1,"Number of treatments/medications taken","Continuous","NA","African American or Afro-Caribbean","Males and Females",6624,0,6624,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"137_AFR.nsnp",15531791
"3256","1379_AFR.gz","ukb-e-1379_AFR",NA,2020,1,"Lamb/mutton intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6312,0,6312,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1379_AFR.nsnp",15533739
"3257","1389_AFR.gz","ukb-e-1389_AFR",NA,2020,1,"Pork intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6334,0,6334,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1389_AFR.nsnp",15535495
"3258","1438_AFR.gz","ukb-e-1438_AFR",NA,2020,1,"Bread intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6105,0,6105,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1438_AFR.nsnp",15533109
"3259","1458_AFR.gz","ukb-e-1458_AFR",NA,2020,1,"Cereal intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",5832,0,5832,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1458_AFR.nsnp",15536568
"3260","1478_AFR.gz","ukb-e-1478_AFR",NA,2020,1,"Salt added to food","Continuous","NA","African American or Afro-Caribbean","Males and Females",6571,0,6571,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1478_AFR.nsnp",15532575
"3261","1488_AFR.gz","ukb-e-1488_AFR",NA,2020,1,"Tea intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6208,0,6208,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1488_AFR.nsnp",15532888
"3262","1498_AFR.gz","ukb-e-1498_AFR",NA,2020,1,"Coffee intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",5869,0,5869,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1498_AFR.nsnp",15532904
"3263","1518_AFR.gz","ukb-e-1518_AFR",NA,2020,1,"Hot drink temperature","Continuous","NA","African American or Afro-Caribbean","Males and Females",6342,0,6342,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1518_AFR.nsnp",15533708
"3264","1528_AFR.gz","ukb-e-1528_AFR",NA,2020,1,"Water intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",6186,0,6186,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1528_AFR.nsnp",15531577
"3265","1548_AFR.gz","ukb-e-1548_AFR",NA,2020,1,"Variation in diet","Continuous","NA","African American or Afro-Caribbean","Males and Females",6418,0,6418,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1548_AFR.nsnp",15533480
"3266","1558_AFR.gz","ukb-e-1558_AFR",NA,2020,1,"Alcohol intake frequency.","Continuous","NA","African American or Afro-Caribbean","Males and Females",6547,0,6547,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1558_AFR.nsnp",15532482
"3267","1568_AFR.gz","ukb-e-1568_AFR",NA,2020,1,"Average weekly red wine intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",2258,0,2258,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1568_AFR.nsnp",15559885
"3268","1578_AFR.gz","ukb-e-1578_AFR",NA,2020,1,"Average weekly champagne plus white wine intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",2243,0,2243,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1578_AFR.nsnp",15561310
"3269","1588_AFR.gz","ukb-e-1588_AFR",NA,2020,1,"Average weekly beer plus cider intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",2285,0,2285,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1588_AFR.nsnp",15560215
"3270","1598_AFR.gz","ukb-e-1598_AFR",NA,2020,1,"Average weekly spirits intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",2204,0,2204,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1598_AFR.nsnp",15560945
"3271","1608_AFR.gz","ukb-e-1608_AFR",NA,2020,1,"Average weekly fortified wine intake","Continuous","NA","African American or Afro-Caribbean","Males and Females",2243,0,2243,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1608_AFR.nsnp",15561936
"3272","1628_AFR.gz","ukb-e-1628_AFR",NA,2020,1,"Alcohol intake versus 10 years previously","Continuous","NA","African American or Afro-Caribbean","Males and Females",4945,0,4945,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1628_AFR.nsnp",15549046
"3273","1687_AFR.gz","ukb-e-1687_AFR",NA,2020,1,"Comparative body size at age 10","Continuous","NA","African American or Afro-Caribbean","Males and Females",6161,0,6161,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1687_AFR.nsnp",15533318
"3274","1697_AFR.gz","ukb-e-1697_AFR",NA,2020,1,"Comparative height size at age 10","Continuous","NA","African American or Afro-Caribbean","Males and Females",6200,0,6200,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1697_AFR.nsnp",15533060
"3275","1717_AFR.gz","ukb-e-1717_AFR",NA,2020,1,"Skin colour","Continuous","NA","African American or Afro-Caribbean","Males and Females",6429,0,6429,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1717_AFR.nsnp",15532114
"3276","1727_AFR.gz","ukb-e-1727_AFR",NA,2020,1,"Ease of skin tanning","Continuous","NA","African American or Afro-Caribbean","Males and Females",4689,0,4689,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1727_AFR.nsnp",15553355
"3277","1737_AFR.gz","ukb-e-1737_AFR",NA,2020,1,"Childhood sunburn occasions","Continuous","NA","African American or Afro-Caribbean","Males and Females",5809,0,5809,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1737_AFR.nsnp",15537364
"3278","1757_AFR.gz","ukb-e-1757_AFR",NA,2020,1,"Facial ageing","Continuous","NA","African American or Afro-Caribbean","Males and Females",6329,0,6329,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1757_AFR.nsnp",15532648
"3279","1807_AFR.gz","ukb-e-1807_AFR",NA,2020,1,"Father's age at death","Continuous","NA","African American or Afro-Caribbean","Males and Females",3732,0,3732,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"1807_AFR.nsnp",15511915
